country_name,entity_id,country_code,__last_seen,__first_seen
Iraq,gb-hmt-sanctions.7615,IQ,2018-04-26 12:45:20.503192,2018-04-12 08:18:26.325192
Kuwaiti,gb-hmt-sanctions.9225,KW,2018-04-26 12:44:06.938329,2018-04-12 08:16:31.518231
Iraqi,gb-hmt-sanctions.8693,IQ,2018-04-26 12:44:31.525455,2018-04-12 08:16:26.765784
Kuwaiti,gb-hmt-sanctions.13135,KW,2018-04-26 12:44:46.397163,2018-04-12 08:17:23.912617
Malian,gb-hmt-sanctions.12860,ML,2018-04-26 12:44:46.477566,2018-04-12 08:17:21.289532
Indonesia,gb-hmt-sanctions.13352,ID,2018-04-26 12:44:50.678851,2018-04-12 08:17:39.926670
Tunisian,gb-hmt-sanctions.7024,TN,2018-04-26 12:45:03.590715,2018-04-12 08:18:18.990740
Afghan,gb-hmt-sanctions.6907,,2018-04-26 12:45:09.087859,2018-04-12 08:18:16.090241
Afghan,gb-hmt-sanctions.7539,,2018-04-26 12:45:16.010995,2018-04-12 08:18:31.417790
Somali,gb-hmt-sanctions.7866,SO,2018-04-26 12:45:18.615188,2018-04-12 08:18:30.722138
British,gb-hmt-sanctions.13511,GB,2018-04-26 12:45:02.943900,2018-04-12 08:18:14.393269
Afghan,gb-hmt-sanctions.7164,,2018-04-26 12:45:04.191559,2018-04-12 08:18:20.327482
Indonesian,gb-hmt-sanctions.6894,ID,2018-04-26 12:45:04.719060,2018-04-12 08:18:19.736023
Trinidad and Tobago,gb-hmt-sanctions.13539,TT,2018-04-26 12:45:05.991905,2018-04-12 08:18:14.047121
Afghan,gb-hmt-sanctions.7165,,2018-04-26 12:45:07.421812,2018-04-12 08:18:22.265958
Afghan,gb-hmt-sanctions.7278,,2018-04-26 12:45:10.826498,2018-04-12 08:18:21.808013
Iraqi,gb-hmt-sanctions.11052,IQ,2018-04-26 12:44:22.398156,2018-04-12 08:16:32.317903
,gb-hmt-sanctions.7840,,2018-04-26 12:45:14.947807,2018-04-12 08:18:33.873157
Tunisian,gb-hmt-sanctions.7874,TN,2018-04-26 12:45:16.652090,2018-04-12 08:18:29.317160
Iraqi,gb-hmt-sanctions.8781,IQ,2018-04-26 12:44:26.380821,2018-04-12 08:16:33.651372
Tunisian,gb-hmt-sanctions.13247,TN,2018-04-26 12:44:55.292840,2018-04-12 08:17:35.017321
DPRK,gb-hmt-sanctions.13570,KP,2018-04-26 12:44:57.590089,2018-04-12 08:18:12.530389
Afghan,gb-hmt-sanctions.6904,,2018-04-26 12:45:03.898978,2018-04-12 08:18:18.340370
Afghan,gb-hmt-sanctions.6909,,2018-04-26 12:45:06.278990,2018-04-12 08:18:16.015283
Tanzania,gb-hmt-sanctions.6925,TZ,2018-04-26 12:45:14.081734,2018-04-12 08:18:19.594532
Afghan,gb-hmt-sanctions.7435,,2018-04-26 12:45:11.008909,2018-04-12 08:18:23.411949
Iraq,gb-hmt-sanctions.7584,IQ,2018-04-26 12:45:15.322660,2018-04-12 08:18:27.175087
Iraqi,gb-hmt-sanctions.7867,IQ,2018-04-26 12:45:19.778224,2018-04-12 08:18:34.751332
Iraq,gb-hmt-sanctions.7597,IQ,2018-04-26 12:45:12.568621,2018-04-12 08:18:35.918781
Iraq,gb-hmt-sanctions.7601,IQ,2018-04-19 11:33:18.205179,2018-04-12 08:18:37.898521
Afghan,gb-hmt-sanctions.12700,,2018-04-26 12:44:38.260273,2018-04-12 08:17:14.826798
Indonesia,gb-hmt-sanctions.13354,ID,2018-04-26 12:44:59.767517,2018-04-12 08:17:49.453564
Saudi Arabian,gb-hmt-sanctions.9218,SA,2018-04-26 12:44:12.270920,2018-04-12 08:16:26.415038
Jordanian,gb-hmt-sanctions.6932,JO,2018-04-26 12:45:01.818944,2018-04-12 08:18:18.710314
 German (2,gb-hmt-sanctions.7059,,2018-04-26 12:45:06.571552,2018-04-12 08:18:44.625210
 Moroccan,gb-hmt-sanctions.7059,MA,2018-04-26 12:45:06.588238,2018-04-12 08:18:44.703476
Afghan,gb-hmt-sanctions.6944,,2018-04-26 12:45:08.171875,2018-04-12 08:18:16.989713
Afghan,gb-hmt-sanctions.6911,,2018-04-26 12:45:08.372025,2018-04-12 08:18:15.948034
Afghan,gb-hmt-sanctions.7558,,2018-04-26 12:45:09.396113,2018-04-12 08:18:29.439013
Saudi Arabian,gb-hmt-sanctions.6962,SA,2018-04-26 12:45:12.022866,2018-04-12 08:18:47.133805
Iraqi,gb-hmt-sanctions.7868,IQ,2018-04-26 12:45:17.960170,2018-04-12 08:18:36.101999
Libyan,gb-hmt-sanctions.12890,LY,2018-04-26 12:44:42.367688,2018-04-12 08:17:24.329731
Georgian,gb-hmt-sanctions.13196,GE,2018-04-26 12:44:47.730939,2018-04-12 08:17:30.707674
Central African Republic,gb-hmt-sanctions.12999,CF,2018-04-26 12:44:56.591924,2018-04-12 08:17:23.765101
French,gb-hmt-sanctions.13612,FR,2018-04-26 12:44:59.298061,2018-04-12 08:18:16.014762
Central African Republic,gb-hmt-sanctions.13272,CF,2018-04-26 12:45:02.418770,2018-04-12 08:17:33.037990
Pakistani,gb-hmt-sanctions.6901,PK,2018-04-26 12:45:05.391800,2018-04-12 08:18:15.956969
Afghan,gb-hmt-sanctions.7167,,2018-04-26 12:45:08.883526,2018-04-12 08:18:25.428937
Afghan,gb-hmt-sanctions.6946,,2018-04-26 12:45:10.121424,2018-04-12 08:18:22.052936
Afghan,gb-hmt-sanctions.7468,,2018-04-26 12:45:10.508696,2018-04-12 08:18:24.191324
Iraq,gb-hmt-sanctions.7595,IQ,2018-04-26 12:45:12.368632,2018-04-12 08:18:27.904927
Iraq,gb-hmt-sanctions.7586,IQ,2018-04-26 12:45:17.115799,2018-04-12 08:18:26.977296
Iraq,gb-hmt-sanctions.7588,IQ,2018-04-26 12:45:17.385038,2018-04-12 08:18:31.305635
Afghan,gb-hmt-sanctions.7378,,2018-04-26 12:45:21.220004,2018-04-12 08:18:25.403468
Russian,gb-hmt-sanctions.13301,RU,2018-04-26 12:44:53.291140,2018-04-12 08:17:35.130469
Tunisian,gb-hmt-sanctions.13248,TN,2018-04-26 12:45:00.681746,2018-04-12 08:17:33.941427
DPRK,gb-hmt-sanctions.13559,KP,2018-04-26 12:45:01.294351,2018-04-12 08:18:12.234519
Yemeni,gb-hmt-sanctions.13449,YE,2018-04-26 12:45:03.094824,2018-04-12 08:18:07.399558
Afghan,gb-hmt-sanctions.7162,,2018-04-26 12:45:04.286068,2018-04-12 08:18:26.766850
Afghan,gb-hmt-sanctions.7168,,2018-04-26 12:45:07.471730,2018-04-12 08:18:21.557974
 Russian  (b,gb-hmt-sanctions.13517,,2018-04-26 12:45:16.907281,2018-04-12 08:18:09.929553
 Georgia,gb-hmt-sanctions.13517,GE,2018-04-26 12:45:16.923885,2018-04-12 08:18:09.962817
Tunisian,gb-hmt-sanctions.8015,TN,2018-04-26 12:45:17.290672,2018-04-12 08:18:32.547502
Afghan,gb-hmt-sanctions.7017,,2018-04-26 12:45:18.128030,2018-04-12 08:18:18.535896
Tunisian,gb-hmt-sanctions.7875,TN,2018-04-26 12:45:19.395835,2018-04-12 08:18:31.288927
DPRK,gb-hmt-sanctions.13329,KP,2018-04-26 12:44:52.974498,2018-04-12 08:17:40.101701
Democratic Peoples Republic of Korea,gb-hmt-sanctions.13474,,2018-04-26 12:44:54.934125,2018-04-12 08:17:42.643589
Afghan,gb-hmt-sanctions.7187,,2018-04-26 12:45:07.987886,2018-04-12 08:18:24.686863
Afghan,gb-hmt-sanctions.6947,,2018-04-26 12:45:09.729660,2018-04-12 08:18:46.383441
Tunisian,gb-hmt-sanctions.7808,TN,2018-04-26 12:45:14.535641,2018-04-12 08:18:28.783921
Iraq,gb-hmt-sanctions.7582,IQ,2018-04-26 12:45:15.705628,2018-04-12 08:18:28.261927
Afghan,gb-hmt-sanctions.7123,,2018-04-26 12:45:16.468224,2018-04-12 08:18:21.408012
Filipino,gb-hmt-sanctions.7835,PH,2018-04-26 12:45:20.311849,2018-04-12 08:18:32.659794
North Korean,gb-hmt-sanctions.13330,KP,2018-04-26 12:44:49.143822,2018-04-12 08:17:35.967031
Yemen,gb-hmt-sanctions.13192,YE,2018-04-26 12:44:49.637009,2018-04-12 08:17:36.197488
Afghan,gb-hmt-sanctions.7134,,2018-04-26 12:45:04.783459,2018-04-12 08:18:24.399617
Afghan,gb-hmt-sanctions.6908,,2018-04-26 12:45:07.663452,2018-04-12 08:18:19.340677
Tunisian,gb-hmt-sanctions.7255,TN,2018-04-26 12:45:11.218232,2018-04-12 08:18:18.948664
Afghan,gb-hmt-sanctions.7409,,2018-04-26 12:45:11.875880,2018-04-12 08:18:21.832548
Afghan,gb-hmt-sanctions.7223,,2018-04-26 12:45:12.610264,2018-04-12 08:18:22.069887
Filipino,gb-hmt-sanctions.7854,PH,2018-04-26 12:45:20.845195,2018-04-12 08:18:28.250208
Indian,gb-hmt-sanctions.7863,IN,2018-04-26 12:45:26.546637,2018-04-12 08:18:34.726637
Pakistani,gb-hmt-sanctions.7843,PK,2018-04-26 12:45:17.535092,2018-04-12 08:18:30.471794
Syrian,gb-hmt-sanctions.12883,SY,2018-04-26 12:44:55.883637,2018-04-12 08:17:22.654222
Jordanian,gb-hmt-sanctions.13447,JO,2018-04-26 12:44:57.351757,2018-04-12 08:17:51.100982
DPRK,gb-hmt-sanctions.13563,KP,2018-04-26 12:44:57.500254,2018-04-12 08:18:19.349042
Yemeni,gb-hmt-sanctions.13448,YE,2018-04-26 12:44:59.307081,2018-04-12 08:17:49.194780
Afghan,gb-hmt-sanctions.6912,,2018-04-26 12:45:07.195208,2018-04-12 08:18:26.275412
Afghan,gb-hmt-sanctions.7269,,2018-04-26 12:45:10.975547,2018-04-12 08:18:27.755241
Afghan,gb-hmt-sanctions.7298,,2018-04-26 12:45:11.125229,2018-04-12 08:18:30.972572
Afghan,gb-hmt-sanctions.7307,,2018-04-26 12:45:11.605234,2018-04-12 08:18:21.557647
Iraq,gb-hmt-sanctions.7589,IQ,2018-04-26 12:45:11.639484,2018-04-12 08:18:32.339643
Iraq,gb-hmt-sanctions.7627,IQ,2018-04-26 12:45:13.809034,2018-04-12 08:18:31.459250
Egyptian,gb-hmt-sanctions.7424,EG,2018-04-26 12:45:13.034518,2018-04-12 08:18:26.203688
Tunisian,gb-hmt-sanctions.13319,TN,2018-04-26 12:44:55.682850,2018-04-12 08:17:39.398218
Afghan,gb-hmt-sanctions.7427,,2018-04-26 12:45:15.905951,2018-04-12 08:18:26.142001
Malaysian,gb-hmt-sanctions.7848,MY,2018-04-26 12:45:17.978042,2018-04-12 08:18:35.303442
Algerian,gb-hmt-sanctions.7890,DZ,2018-04-26 12:45:19.053300,2018-04-12 08:18:32.005447
DPRK,gb-hmt-sanctions.13416,KP,2018-04-26 12:44:59.443980,2018-04-12 08:17:45.508326
 Saudi Arabia 2,gb-hmt-sanctions.13349,,2018-04-26 12:44:59.506389,2018-04-12 08:17:41.589736
 Qatar,gb-hmt-sanctions.13349,QA,2018-04-26 12:44:59.522878,2018-04-12 08:17:41.618278
Syrian,gb-hmt-sanctions.13385,SY,2018-04-26 12:44:59.967713,2018-04-12 08:17:43.066209
Afghan,gb-hmt-sanctions.7172,,2018-04-26 12:45:10.733798,2018-04-12 08:18:22.941129
Iraq,gb-hmt-sanctions.7583,IQ,2018-04-26 12:45:15.506959,2018-04-12 08:18:28.521979
Somali,gb-hmt-sanctions.6995,SO,2018-04-26 12:45:23.930511,2018-04-12 08:18:23.378724
Algerian,gb-hmt-sanctions.7860,DZ,2018-04-26 12:45:25.409340,2018-04-12 08:18:50.588225
Afghan,gb-hmt-sanctions.7550,,2018-04-26 12:45:11.755263,2018-04-12 08:18:25.186918
Iraqi,gb-hmt-sanctions.8249,IQ,2018-04-26 13:08:53.176660,2018-04-12 08:16:21.947520
Algerian,gb-hmt-sanctions.8352,DZ,2018-04-26 13:08:54.243256,2018-04-12 08:16:13.580134
Iraqi,gb-hmt-sanctions.8252,IQ,2018-04-26 12:42:05.530526,2018-04-12 08:16:13.121293
Iraqi,gb-hmt-sanctions.8251,IQ,2018-04-19 11:32:10.683880,2018-04-12 08:16:15.180429
Iraqi,gb-hmt-sanctions.8250,IQ,2018-04-26 12:42:24.764366,2018-04-12 08:16:20.955820
Iraqi,gb-hmt-sanctions.8255,IQ,2018-04-26 12:42:26.288265,2018-04-12 08:16:14.763552
Iraqi,gb-hmt-sanctions.8248,IQ,2018-04-26 12:42:26.413287,2018-04-12 08:16:12.679211
Iraqi,gb-hmt-sanctions.8259,IQ,2018-04-26 12:44:02.541451,2018-04-12 08:16:22.465139
Tunisian,gb-hmt-sanctions.8683,TN,2018-04-26 12:44:03.411070,2018-04-12 08:16:14.665769
Congolese,gb-hmt-sanctions.8707,CD,2018-04-26 12:44:05.453550,2018-04-12 08:16:29.241905
Kuwaiti,gb-hmt-sanctions.8523,KW,2018-04-26 12:44:08.711594,2018-04-12 08:16:22.647364
Indonesian,gb-hmt-sanctions.8832,ID,2018-04-26 12:44:18.421739,2018-04-12 08:16:23.539022
Algerian,gb-hmt-sanctions.9157,DZ,2018-04-26 12:55:12.718726,2018-04-12 08:16:23.097580
Iraqi,gb-hmt-sanctions.8695,IQ,2018-04-26 12:44:03.937396,2018-04-12 08:16:20.196957
Indonesian,gb-hmt-sanctions.8833,ID,2018-04-26 12:44:04.987716,2018-04-12 08:16:22.947493
British,gb-hmt-sanctions.8983,GB,2018-04-26 12:44:05.993927,2018-04-12 08:16:23.259134
Iraqi,gb-hmt-sanctions.8247,IQ,2018-04-26 12:44:09.253428,2018-04-12 08:16:22.606101
Iraqi,gb-hmt-sanctions.8970,IQ,2018-04-26 12:44:10.294035,2018-04-12 08:16:22.450227
Iraqi,gb-hmt-sanctions.8257,IQ,2018-04-26 12:44:05.270040,2018-04-12 08:16:23.280999
Iraqi,gb-hmt-sanctions.8256,IQ,2018-04-19 11:32:09.250215,2018-04-12 08:16:14.238751
Iraqi,gb-hmt-sanctions.8278,IQ,2018-04-26 12:44:13.787410,2018-04-12 08:16:20.472563
Filipino,gb-hmt-sanctions.8787,PH,2018-04-26 12:44:25.188938,2018-04-12 08:16:23.072846
Rwandan,gb-hmt-sanctions.8713,RW,2018-04-26 12:44:25.889132,2018-04-12 08:16:28.958543
Egyptian,gb-hmt-sanctions.8716,EG,2018-04-26 12:44:03.712417,2018-04-12 08:16:22.392651
Congolese,gb-hmt-sanctions.8737,CD,2018-04-26 12:44:04.337434,2018-04-12 08:16:23.064333
Congolese,gb-hmt-sanctions.8710,CD,2018-04-26 12:55:09.975049,2018-04-12 08:16:32.509478
Iraqi,gb-hmt-sanctions.8384,IQ,2018-04-26 12:44:04.811624,2018-04-12 08:16:14.230228
Congolese,gb-hmt-sanctions.8738,CD,2018-04-26 12:55:10.505992,2018-04-12 08:16:22.964224
Filipino,gb-hmt-sanctions.10665,PH,2018-04-26 12:44:05.653551,2018-04-12 08:16:26.773392
Congolese,gb-hmt-sanctions.8732,CD,2018-04-26 12:44:07.594709,2018-04-12 08:16:31.892646
Iraqi,gb-hmt-sanctions.8258,IQ,2018-04-26 12:44:07.763720,2018-04-12 08:16:20.173515
Congolese,gb-hmt-sanctions.8709,CD,2018-04-26 12:44:08.056553,2018-04-12 08:16:35.693668
Filipino,gb-hmt-sanctions.10666,PH,2018-04-26 12:44:09.393737,2018-04-12 08:16:27.865555
Congolese,gb-hmt-sanctions.8711,CD,2018-04-26 12:44:09.745308,2018-04-12 08:16:20.142584
Iraqi,gb-hmt-sanctions.8381,IQ,2018-04-26 12:44:10.677477,2018-04-12 08:16:26.773974
Egyptian,gb-hmt-sanctions.8717,EG,2018-04-26 12:44:15.247727,2018-04-12 08:16:27.282498
Congolese,gb-hmt-sanctions.8735,CD,2018-04-26 12:44:16.507315,2018-04-12 08:16:22.330793
Sudanese,gb-hmt-sanctions.8837,SD,2018-04-26 12:44:19.007756,2018-04-12 08:16:21.330448
Iraqi,gb-hmt-sanctions.8380,IQ,2018-04-26 12:44:20.005392,2018-04-12 08:16:27.707531
Filipino,gb-hmt-sanctions.8788,PH,2018-04-26 12:44:22.414955,2018-04-12 08:16:26.898364
Congolese,gb-hmt-sanctions.8734,CD,2018-04-26 12:44:24.614952,2018-04-12 08:16:26.098471
Congolese,gb-hmt-sanctions.8705,CD,2018-04-26 12:44:27.185770,2018-04-12 08:16:20.739326
Iraqi,gb-hmt-sanctions.8697,IQ,2018-04-26 12:44:03.836147,2018-04-12 08:16:23.064442
Filipino,gb-hmt-sanctions.10667,PH,2018-04-26 12:44:07.601598,2018-04-12 08:16:24.056291
Rwandan,gb-hmt-sanctions.10678,RW,2018-04-26 12:44:08.055402,2018-04-12 08:16:25.739976
Algerian,gb-hmt-sanctions.10690,DZ,2018-04-26 12:44:08.695028,2018-04-12 08:16:28.240921
Rwandan,gb-hmt-sanctions.10672,RW,2018-04-26 12:44:09.864037,2018-04-12 08:16:28.764838
Algerian,gb-hmt-sanctions.10693,DZ,2018-04-26 12:44:10.128692,2018-04-12 08:16:28.633474
Algerian,gb-hmt-sanctions.10692,DZ,2018-04-26 12:44:11.618905,2018-04-12 08:16:26.406630
Rwandan,gb-hmt-sanctions.10679,RW,2018-04-26 12:44:12.269713,2018-04-12 08:16:31.966207
Iraqi,gb-hmt-sanctions.8694,IQ,2018-04-26 12:44:14.431384,2018-04-12 08:16:23.631460
Libyan,gb-hmt-sanctions.8650,LY,2018-04-26 12:44:16.204461,2018-04-12 08:16:34.585305
Congolese,gb-hmt-sanctions.8708,CD,2018-04-26 12:44:16.397982,2018-04-12 08:16:32.251151
Iraqi,gb-hmt-sanctions.8244,IQ,2018-04-26 12:44:02.785648,2018-04-12 08:16:21.555599
Iraqi,gb-hmt-sanctions.8385,IQ,2018-04-26 12:44:03.094020,2018-04-12 08:16:14.273140
Rwandan,gb-hmt-sanctions.10674,RW,2018-04-26 12:44:09.261827,2018-04-12 08:16:27.707204
Kuwaiti,gb-hmt-sanctions.9226,KW,2018-04-26 12:44:12.904314,2018-04-12 08:16:25.681515
Egyptian,gb-hmt-sanctions.8720,EG,2018-04-26 12:55:10.782866,2018-04-12 08:16:24.298686
Afghan,gb-hmt-sanctions.9158,,2018-04-26 12:55:59.239578,2018-04-12 08:16:29.125187
Pakistani,gb-hmt-sanctions.9216,PK,2018-04-26 12:55:59.465480,2018-04-12 08:16:24.056302
Algerian,gb-hmt-sanctions.11096,DZ,2018-04-26 12:44:14.407989,2018-04-12 08:16:31.815711
Somali,gb-hmt-sanctions.11092,SO,2018-04-19 11:32:22.930145,2018-04-12 08:16:34.176550
Tunisian,gb-hmt-sanctions.8420,TN,2018-04-26 12:44:03.011832,2018-04-12 08:16:14.004924
Iraqi,gb-hmt-sanctions.8383,IQ,2018-04-26 12:44:06.804952,2018-04-12 08:16:21.531444
Pakistani,gb-hmt-sanctions.10907,PK,2018-04-26 12:44:13.212705,2018-04-12 08:16:26.265068
Indonesian,gb-hmt-sanctions.8834,ID,2018-04-26 12:44:14.329192,2018-04-12 08:16:29.324818
,gb-hmt-sanctions.9062,,2018-04-26 12:44:15.213092,2018-04-12 08:16:34.193471
Iraqi,gb-hmt-sanctions.8681,IQ,2018-04-26 12:44:57.358910,2018-04-12 08:16:29.625563
Iraqi,gb-hmt-sanctions.8253,IQ,2018-04-26 12:44:07.814777,2018-04-12 08:16:26.424035
Tunisian,gb-hmt-sanctions.11597,TN,2018-04-26 12:44:24.108845,2018-04-12 08:16:37.158858
Tunisian,gb-hmt-sanctions.11598,TN,2018-04-26 12:44:24.422060,2018-04-12 08:16:37.417222
Iraqi,gb-hmt-sanctions.8698,IQ,2018-04-26 12:55:09.624475,2018-04-12 08:16:20.646917
Pakistani,gb-hmt-sanctions.10906,PK,2018-04-26 12:44:13.035863,2018-04-12 08:16:38.810773
Sudan,gb-hmt-sanctions.8836,SD,2018-04-26 12:44:31.566069,2018-04-12 08:16:25.681515
Sudanese by birth,gb-hmt-sanctions.8839,,2018-04-26 12:44:14.773952,2018-04-12 08:16:25.614897
Ugandan,gb-hmt-sanctions.8706,UG,2018-04-26 12:44:15.229150,2018-04-12 08:16:29.842403
Tunisian,gb-hmt-sanctions.11620,TN,2018-04-26 12:44:16.508943,2018-04-12 08:16:50.355757
Tunisian,gb-hmt-sanctions.11587,TN,2018-04-26 12:44:16.964939,2018-04-12 08:16:44.190127
Tunisian,gb-hmt-sanctions.11588,TN,2018-04-26 12:44:17.217548,2018-04-12 08:16:39.169342
Tunisian,gb-hmt-sanctions.11621,TN,2018-04-26 12:44:17.713777,2018-04-12 08:16:42.186999
Tunisian,gb-hmt-sanctions.11622,TN,2018-04-26 12:44:17.976099,2018-04-12 08:16:40.663044
Tunisian,gb-hmt-sanctions.11618,TN,2018-04-26 12:44:18.151092,2018-04-12 08:16:39.144719
Tunisian,gb-hmt-sanctions.11623,TN,2018-04-26 12:44:18.151082,2018-04-12 08:16:57.829922
Tunisian,gb-hmt-sanctions.11617,TN,2018-04-26 12:44:18.508296,2018-04-12 08:16:39.450931
Afghan,gb-hmt-sanctions.11206,,2018-04-26 12:44:33.823331,2018-04-12 08:16:40.468252
Rwandan,gb-hmt-sanctions.9065,RW,2018-04-26 12:44:18.709485,2018-04-12 08:16:25.673374
Tunisian,gb-hmt-sanctions.11589,TN,2018-04-26 12:44:19.192902,2018-04-12 08:16:39.252769
Tunisian,gb-hmt-sanctions.11590,TN,2018-04-26 12:44:19.482304,2018-04-12 08:16:38.827564
Tunisian,gb-hmt-sanctions.11591,TN,2018-04-26 12:44:21.123380,2018-04-12 08:16:43.845629
Tunisian,gb-hmt-sanctions.11599,TN,2018-04-26 12:44:22.848217,2018-04-12 08:16:37.025626
Tunisian,gb-hmt-sanctions.11600,TN,2018-04-26 12:44:22.857844,2018-04-12 08:16:37.200480
Tunisian,gb-hmt-sanctions.11601,TN,2018-04-26 12:44:23.367124,2018-04-12 08:16:34.609981
Tunisian,gb-hmt-sanctions.11626,TN,2018-04-26 12:44:23.390834,2018-04-12 08:16:39.484614
Tunisian,gb-hmt-sanctions.11596,TN,2018-04-26 12:44:23.735768,2018-04-12 08:16:40.144603
,gb-hmt-sanctions.11603,,2018-04-26 12:44:37.456416,2018-04-12 08:16:37.794274
Filipino,gb-hmt-sanctions.10662,PH,2018-04-26 12:44:07.027684,2018-04-12 08:16:23.731126
Filipino,gb-hmt-sanctions.10661,PH,2018-04-26 12:44:07.881533,2018-04-12 08:16:25.531799
Filipino,gb-hmt-sanctions.10663,PH,2018-04-26 12:44:08.039934,2018-04-12 08:16:24.214539
Moroccan,gb-hmt-sanctions.8685,MA,2018-04-26 12:44:08.326953,2018-04-12 08:16:14.963650
Turkish,gb-hmt-sanctions.10752,TR,2018-04-26 12:44:08.877209,2018-04-12 08:16:26.640310
Filipino,gb-hmt-sanctions.10664,PH,2018-04-26 12:44:09.148407,2018-04-12 08:16:24.423005
Qatari,gb-hmt-sanctions.10747,QA,2018-04-26 12:44:09.235620,2018-04-12 08:16:26.923656
 German (2,gb-hmt-sanctions.10753,,2018-04-26 12:44:09.243845,2018-04-12 08:16:26.965357
 Moroccan,gb-hmt-sanctions.10753,MA,2018-04-26 12:44:09.260497,2018-04-12 08:16:27.098746
Chinese,gb-hmt-sanctions.10834,CN,2018-04-26 12:44:12.189575,2018-04-12 08:16:27.833086
Tunisian,gb-hmt-sanctions.11585,TN,2018-04-26 12:44:15.750445,2018-04-12 08:16:38.728449
Tunisian,gb-hmt-sanctions.11611,TN,2018-04-26 12:44:15.839491,2018-04-12 08:17:09.667268
