country_name,entity_id,country_code,__last_seen,__first_seen
Kuwait,un-sc-sanctions.2797951,KW,2018-05-01 01:05:05.448140,2018-04-12 07:32:53.620970
Tunisia,un-sc-sanctions.111785,TN,2018-05-01 01:05:06.115693,2018-04-12 07:33:01.187738
Libya,un-sc-sanctions.2786246,LY,2018-05-01 01:05:06.124370,2018-04-12 07:32:58.587931
Iraq,un-sc-sanctions.6908090,IQ,2018-05-01 01:05:06.115819,2018-04-12 07:32:48.137286
Syrian Arab Republic,un-sc-sanctions.3020633,SY,2018-05-01 01:05:06.608307,2018-04-12 07:33:01.170348
Iraq,un-sc-sanctions.6908088,IQ,2018-05-01 01:05:07.342194,2018-04-12 07:33:17.423900
Iraq,un-sc-sanctions.6908051,IQ,2018-05-01 01:05:08.000684,2018-04-12 07:33:04.079668
Algeria,un-sc-sanctions.111902,DZ,2018-05-01 01:05:11.086517,2018-04-12 07:33:06.885749
Palestinian,un-sc-sanctions.111902,,2018-05-01 01:05:11.153212,2018-04-12 07:33:06.902242
Algeria,un-sc-sanctions.112037,DZ,2018-05-01 01:05:13.195821,2018-04-12 07:33:09.478983
Germany,un-sc-sanctions.2830919,DE,2018-05-01 01:05:13.195878,2018-04-12 07:33:09.821028
Morocco,un-sc-sanctions.2830919,MA,2018-05-01 01:05:13.262819,2018-04-12 07:33:09.839066
Afghanistan,un-sc-sanctions.111097,AF,2018-05-01 01:05:13.271041,2018-04-12 07:33:10.614381
Afghanistan,un-sc-sanctions.6908403,AF,2018-05-01 01:05:14.413975,2018-04-12 07:33:11.664350
Afghanistan,un-sc-sanctions.110915,AF,2018-05-01 01:05:14.413808,2018-04-12 07:33:15.731327
Iraq,un-sc-sanctions.6908070,IQ,2018-05-01 01:05:14.539433,2018-04-12 07:33:15.439582
Iraq,un-sc-sanctions.6908394,IQ,2018-05-01 01:05:14.614026,2018-04-12 07:33:12.064870
Afghanistan,un-sc-sanctions.111109,AF,2018-05-01 01:05:14.981589,2018-04-12 07:33:13.939345
France,un-sc-sanctions.6908483,FR,2018-05-01 01:05:14.981457,2018-04-12 07:33:11.781270
Democratic People's Republic of Korea,un-sc-sanctions.6908641,KP,2018-05-01 01:05:15.073114,2018-04-12 07:33:12.806401
Central African Republic,un-sc-sanctions.6908579,CF,2018-05-01 01:05:15.123033,2018-04-12 07:33:14.022706
Democratic People's Republic of Korea,un-sc-sanctions.6908580,KP,2018-05-01 01:05:15.356814,2018-04-12 07:33:12.231337
Rwanda,un-sc-sanctions.6907995,RW,2018-05-01 01:05:15.849093,2018-04-12 07:33:13.313214
Philippines,un-sc-sanctions.112007,PH,2018-05-01 01:05:16.390650,2018-04-12 07:33:14.121665
Iraq,un-sc-sanctions.6908096,IQ,2018-05-01 01:05:17.324985,2018-04-12 07:33:17.565168
Mali,un-sc-sanctions.3026710,ML,2018-05-01 01:05:17.483106,2018-04-12 07:33:15.731970
Rwanda,un-sc-sanctions.6908007,RW,2018-05-01 01:05:19.885159,2018-04-12 07:33:19.183948
Democratic People's Republic of Korea,un-sc-sanctions.6908564,KP,2018-05-01 01:05:01.909041,2018-04-12 07:32:47.520766
Democratic People's Republic of Korea,un-sc-sanctions.6908555,KP,2018-05-01 01:05:02.193975,2018-04-12 07:32:45.136445
Iraq,un-sc-sanctions.111900,IQ,2018-05-01 01:05:03.019816,2018-04-12 07:32:48.280063
Libya,un-sc-sanctions.2786469,LY,2018-05-01 01:05:03.178138,2018-04-12 07:32:49.937405
Pakistan,un-sc-sanctions.111449,PK,2018-05-01 01:05:03.186531,2018-04-12 07:32:49.337681
Indonesia,un-sc-sanctions.2983821,ID,2018-05-01 01:05:04.145860,2018-04-12 07:32:49.545668
Afghanistan,un-sc-sanctions.111034,AF,2018-05-01 01:05:04.521283,2018-04-12 07:32:52.996305
Algeria,un-sc-sanctions.3002734,DZ,2018-05-01 01:05:04.821454,2018-04-12 07:33:01.212523
Kuwait,un-sc-sanctions.6908397,KW,2018-05-01 01:05:05.179858,2018-04-12 07:33:00.114245
United States of America,un-sc-sanctions.2913655,US,2018-05-01 01:05:05.364445,2018-04-12 07:33:00.130317
Yemeni,un-sc-sanctions.2913655,YE,2018-05-01 01:05:05.430271,2018-04-12 07:33:00.147089
Tunisia,un-sc-sanctions.111835,TN,2018-05-01 01:05:05.990355,2018-04-12 07:33:14.414959
Iraq,un-sc-sanctions.6908659,IQ,2018-05-01 01:05:06.407571,2018-04-12 07:33:00.830647
Democratic People's Republic of Korea,un-sc-sanctions.690746,KP,2018-05-01 01:05:11.411488,2018-04-12 07:33:08.929597
Algeria,un-sc-sanctions.2785476,DZ,2018-05-01 01:05:12.578913,2018-04-12 07:33:10.997223
Indonesia,un-sc-sanctions.111952,ID,2018-05-01 01:05:13.871260,2018-04-12 07:33:10.989773
United Kingdom of Great Britain and Northern Ireland,un-sc-sanctions.6908609,GB,2018-05-01 01:05:13.871341,2018-04-12 07:33:10.222185
Afghanistan,un-sc-sanctions.111208,AF,2018-05-01 01:05:14.062991,2018-04-12 07:33:10.213853
Iraq,un-sc-sanctions.111810,IQ,2018-05-01 01:05:15.081633,2018-04-12 07:33:13.848335
Afghanistan,un-sc-sanctions.2785696,AF,2018-05-01 01:05:15.231463,2018-04-12 07:33:17.415138
Afghanistan,un-sc-sanctions.111173,AF,2018-05-01 01:05:15.256727,2018-04-12 07:33:17.765333
Iraq,un-sc-sanctions.6908131,IQ,2018-05-01 01:05:15.490460,2018-04-12 07:33:11.739852
Democratic People's Republic of Korea,un-sc-sanctions.6908591,KP,2018-05-01 01:05:15.698601,2018-04-12 07:33:13.456190
Palestinian,un-sc-sanctions.6908544,,2018-05-01 01:05:16.165569,2018-04-12 07:33:13.913352
Democratic Republic of the Congo,un-sc-sanctions.6907998,CD,2018-05-01 01:05:16.474426,2018-04-12 07:33:14.689905
South Sudan,un-sc-sanctions.6908457,SS,2018-05-01 01:05:16.499354,2018-04-12 07:33:13.756442
Russian Federation,un-sc-sanctions.6908493,RU,2018-05-01 01:05:16.674316,2018-04-12 07:33:15.331232
Syrian Arab Republic,un-sc-sanctions.6908416,SY,2018-05-01 01:05:16.849277,2018-04-12 07:33:15.064827
Rwanda,un-sc-sanctions.6908001,RW,2018-05-01 01:05:17.942091,2018-04-12 07:33:19.140550
Iraq,un-sc-sanctions.112378,IQ,2018-05-01 01:05:18.233857,2018-04-12 07:33:17.240066
Democratic Republic of the Congo,un-sc-sanctions.6908000,CD,2018-05-01 01:05:18.375611,2018-04-12 07:33:18.288908
Afghanistan,un-sc-sanctions.111207,AF,2018-05-01 01:05:18.683964,2018-04-12 07:33:17.598919
Rwanda,un-sc-sanctions.6908006,RW,2018-05-01 01:05:18.950906,2018-04-12 07:33:18.224279
Afghanistan,un-sc-sanctions.111076,AF,2018-05-01 01:05:19.059623,2018-04-12 07:33:17.773919
Rwanda,un-sc-sanctions.6908008,RW,2018-05-01 01:05:19.343091,2018-04-12 07:33:19.673964
Algeria,un-sc-sanctions.112379,DZ,2018-05-01 01:05:19.370478,2018-04-12 07:33:19.648945
Democratic Republic of the Congo,un-sc-sanctions.6908012,CD,2018-05-01 01:05:20.460413,2018-04-12 07:33:19.032189
Russian Federation,un-sc-sanctions.6908602,RU,2018-05-01 01:05:20.568116,2018-04-12 07:33:47.037318
Georgia,un-sc-sanctions.6908602,GE,2018-05-01 01:05:20.618088,2018-04-12 07:33:47.103191
Rwanda,un-sc-sanctions.6908017,RW,2018-05-01 01:05:20.802009,2018-04-12 07:33:20.231636
Afghanistan,un-sc-sanctions.110947,AF,2018-05-01 01:05:21.252480,2018-04-12 07:33:19.541234
Indonesia,un-sc-sanctions.2971762,ID,2018-05-01 01:05:21.419360,2018-04-12 07:33:20.457592
Afghanistan,un-sc-sanctions.111043,AF,2018-05-01 01:05:21.844682,2018-04-12 07:33:21.249730
Philippines,un-sc-sanctions.2812923,PH,2018-05-01 01:05:21.945754,2018-04-12 07:33:20.316098
Jordan,un-sc-sanctions.6908443,JO,2018-05-01 01:05:02.185362,2018-04-12 07:32:47.687013
Russian Federation,un-sc-sanctions.6908487,RU,2018-05-01 01:05:03.128406,2018-04-12 07:32:47.845868
Iraq,un-sc-sanctions.2762998,IQ,2018-05-01 01:05:03.878873,2018-04-12 07:32:52.329650
Afghanistan,un-sc-sanctions.111074,AF,2018-05-01 01:05:04.554239,2018-04-12 07:32:52.895989
Tunisia,un-sc-sanctions.111857,TN,2018-05-01 01:05:05.739888,2018-04-12 07:33:00.163819
United Kingdom of Great Britain and Northern Ireland,un-sc-sanctions.2760967,GB,2018-05-01 01:05:05.882375,2018-04-12 07:32:59.397508
Iraq,un-sc-sanctions.6908093,IQ,2018-05-01 01:05:06.699790,2018-04-12 07:33:02.162381
Iraq,un-sc-sanctions.6908078,IQ,2018-05-01 01:05:06.891579,2018-04-12 07:33:01.520733
Iraq,un-sc-sanctions.6908061,IQ,2018-05-01 01:05:07.083498,2018-04-12 07:33:01.830819
Iraq,un-sc-sanctions.6908058,IQ,2018-05-01 01:05:07.242255,2018-04-12 07:33:04.079478
Iraq,un-sc-sanctions.6908104,IQ,2018-05-01 01:05:07.975847,2018-04-12 07:33:02.170607
Iraq,un-sc-sanctions.6908084,IQ,2018-05-01 01:05:08.167726,2018-04-12 07:33:03.720914
Afghanistan,un-sc-sanctions.2945892,AF,2018-05-01 01:05:08.984846,2018-04-12 07:33:05.163266
Yemen,un-sc-sanctions.111924,YE,2018-05-01 01:05:09.068283,2018-04-12 07:33:04.815246
Kuwait,un-sc-sanctions.111704,KW,2018-05-01 01:05:09.909511,2018-04-12 07:33:05.373411
Indonesia,un-sc-sanctions.6908600,ID,2018-05-01 01:05:10.319036,2018-04-12 07:33:05.454973
Iraq,un-sc-sanctions.6908124,IQ,2018-05-01 01:05:10.785887,2018-04-12 07:33:08.637929
Tunisia,un-sc-sanctions.112034,TN,2018-05-01 01:05:11.002918,2018-04-12 07:33:08.520970
France,un-sc-sanctions.6908536,FR,2018-05-01 01:05:11.086479,2018-04-12 07:33:08.169846
Uzbekistan,un-sc-sanctions.2999481,UZ,2018-05-01 01:05:11.828128,2018-04-12 07:33:06.717848
Afghanistan,un-sc-sanctions.2999481,AF,2018-05-01 01:05:11.844951,2018-04-12 07:33:06.759645
Central African Republic,un-sc-sanctions.690727,CF,2018-05-01 01:05:11.853306,2018-04-12 07:33:07.568927
South Sudan,un-sc-sanctions.690727,SS,2018-05-01 01:05:11.870134,2018-04-12 07:33:07.586619
Democratic People's Republic of Korea,un-sc-sanctions.6908515,KP,2018-05-01 01:05:12.028681,2018-04-12 07:33:09.030059
Egypt,un-sc-sanctions.111947,EG,2018-05-01 01:05:12.703850,2018-04-12 07:33:09.538801
Afghanistan,un-sc-sanctions.111037,AF,2018-05-01 01:05:13.204234,2018-04-12 07:33:09.812355
Iraq,un-sc-sanctions.6908092,IQ,2018-05-01 01:05:13.396030,2018-04-12 07:33:10.692413
Algeria,un-sc-sanctions.2816565,DZ,2018-05-01 01:05:13.529682,2018-04-12 07:33:10.497405
Afghanistan,un-sc-sanctions.110943,AF,2018-05-01 01:05:14.079643,2018-04-12 07:33:11.756047
Iraq,un-sc-sanctions.6908111,IQ,2018-05-01 01:05:14.280029,2018-04-12 07:33:15.498311
Iraq,un-sc-sanctions.6908113,IQ,2018-05-01 01:05:14.413840,2018-04-12 07:33:12.387796
Afghanistan,un-sc-sanctions.111181,AF,2018-05-01 01:05:14.730260,2018-04-12 07:33:11.072870
Afghanistan,un-sc-sanctions.110917,AF,2018-05-01 01:05:14.830438,2018-04-12 07:33:11.572576
Democratic People's Republic of Korea,un-sc-sanctions.6908582,KP,2018-05-01 01:05:15.198137,2018-04-12 07:33:12.072996
United Kingdom of Great Britain and Northern Ireland,un-sc-sanctions.112166,GB,2018-05-01 01:05:15.473462,2018-04-12 07:33:17.807077
Iraq,un-sc-sanctions.6908109,IQ,2018-05-01 01:05:15.690535,2018-04-12 07:33:11.656754
Afghanistan,un-sc-sanctions.111304,AF,2018-05-01 01:05:16.382380,2018-04-12 07:33:14.506575
Afghanistan,un-sc-sanctions.111041,AF,2018-05-01 01:05:16.641320,2018-04-12 07:33:15.157081
Tunisia,un-sc-sanctions.112248,TN,2018-05-01 01:05:17.208456,2018-04-12 07:33:14.014519
Tunisia,un-sc-sanctions.111796,TN,2018-05-01 01:05:17.732371,2018-04-12 07:33:16.089899
South Sudan,un-sc-sanctions.6908460,SS,2018-05-01 01:05:18.216801,2018-04-12 07:33:18.990762
Iraq,un-sc-sanctions.6908099,IQ,2018-05-01 01:05:18.575930,2018-04-12 07:33:16.548408
Afghanistan,un-sc-sanctions.111038,AF,2018-05-01 01:05:18.875990,2018-04-12 07:33:18.781973
Afghanistan,un-sc-sanctions.110961,AF,2018-05-01 01:05:20.568116,2018-04-12 07:33:19.497580
Yemen,un-sc-sanctions.6908434,YE,2018-05-01 01:05:02.694188,2018-04-12 07:32:47.345223
Iraq,un-sc-sanctions.6908120,IQ,2018-05-01 01:05:04.070461,2018-04-12 07:32:59.720342
Iraq,un-sc-sanctions.6908075,IQ,2018-05-01 01:05:04.646090,2018-04-12 07:32:58.512864
Kuwait,un-sc-sanctions.6908396,KW,2018-05-01 01:05:05.756908,2018-04-12 07:33:01.579188
Tunisia,un-sc-sanctions.111920,TN,2018-05-01 01:05:06.215613,2018-04-12 07:33:02.012291
Iraq,un-sc-sanctions.6908054,IQ,2018-05-01 01:05:07.767518,2018-04-12 07:33:04.204763
Iraq,un-sc-sanctions.2894441,IQ,2018-05-01 01:05:07.849530,2018-04-12 07:33:00.105683
Iraq,un-sc-sanctions.6908082,IQ,2018-05-01 01:05:08.067650,2018-04-12 07:33:03.364984
Mauritania,un-sc-sanctions.112026,MR,2018-05-01 01:05:09.268117,2018-04-12 07:33:03.946610
Iraq,un-sc-sanctions.2975516,IQ,2018-05-01 01:05:09.460299,2018-04-12 07:33:06.968402
Afghanistan,un-sc-sanctions.111182,AF,2018-05-01 01:05:09.926910,2018-04-12 07:33:04.981758
Iraq,un-sc-sanctions.6908072,IQ,2018-05-01 01:05:09.935596,2018-04-12 07:33:06.333778
Indonesia,un-sc-sanctions.111792,ID,2018-05-01 01:05:10.585612,2018-04-12 07:33:06.208500
Tunisia,un-sc-sanctions.6908413,TN,2018-05-01 01:05:11.378080,2018-04-12 07:33:07.961930
Tunisia,un-sc-sanctions.111799,TN,2018-05-01 01:05:11.820066,2018-04-12 07:33:06.902733
Norway,un-sc-sanctions.6908411,NO,2018-05-01 01:05:12.028661,2018-04-12 07:33:08.170169
Democratic People's Republic of Korea,un-sc-sanctions.690749,KP,2018-05-01 01:05:12.163509,2018-04-12 07:33:08.520954
Democratic People's Republic of Korea,un-sc-sanctions.690747,KP,2018-05-01 01:05:12.295477,2018-04-12 07:33:08.846625
Egypt,un-sc-sanctions.111805,EG,2018-05-01 01:05:12.803802,2018-04-12 07:33:11.747355
Germany,un-sc-sanctions.6908444,DE,2018-05-01 01:05:13.387417,2018-04-12 07:33:08.187728
Morocco,un-sc-sanctions.112043,MA,2018-05-01 01:05:14.121458,2018-04-12 07:33:09.755876
Iraq,un-sc-sanctions.6908125,IQ,2018-05-01 01:05:14.241655,2018-04-12 07:33:11.255905
Russian Federation,un-sc-sanctions.6908492,RU,2018-05-01 01:05:14.472057,2018-04-12 07:33:10.805584
Democratic People's Republic of Korea,un-sc-sanctions.690734,KP,2018-05-01 01:05:14.906384,2018-04-12 07:33:17.215129
Afghanistan,un-sc-sanctions.111078,AF,2018-05-01 01:05:15.057032,2018-04-12 07:33:15.814771
Democratic People's Republic of Korea,un-sc-sanctions.6908045,KP,2018-05-01 01:05:15.873829,2018-04-12 07:33:14.573738
United Kingdom of Great Britain and Northern Ireland,un-sc-sanctions.6908476,GB,2018-05-01 01:05:16.574557,2018-04-12 07:33:14.673326
Afghanistan,un-sc-sanctions.111144,AF,2018-05-01 01:05:16.841793,2018-04-12 07:33:14.306226
Afghanistan,un-sc-sanctions.244736,AF,2018-05-01 01:05:17.249658,2018-04-12 07:33:16.338618
Democratic People's Republic of Korea,un-sc-sanctions.690745,KP,2018-05-01 01:05:18.216906,2018-04-12 07:33:15.448827
Afghanistan,un-sc-sanctions.111070,AF,2018-05-01 01:05:18.375526,2018-04-12 07:33:19.272656
Democratic Republic of the Congo,un-sc-sanctions.6908002,CD,2018-05-01 01:05:18.674738,2018-04-12 07:33:17.765963
Syrian Arab Republic ,un-sc-sanctions.112364,SY,2018-05-01 01:05:19.443007,2018-04-12 07:33:18.199033
Jordan,un-sc-sanctions.6908576,JO,2018-05-01 01:05:03.019831,2018-04-12 07:32:47.085394
Pakistan,un-sc-sanctions.2983651,PK,2018-05-01 01:05:03.795723,2018-04-12 07:32:50.089304
Egypt,un-sc-sanctions.111498,EG,2018-05-01 01:05:04.437421,2018-04-12 07:32:53.929706
Saudi Arabia,un-sc-sanctions.6908400,SA,2018-05-01 01:05:04.446601,2018-04-12 07:32:51.962688
Algeria,un-sc-sanctions.6908537,DZ,2018-05-01 01:05:05.882375,2018-04-12 07:32:58.587681
Saudi Arabia,un-sc-sanctions.6908401,SA,2018-05-01 01:05:06.408102,2018-04-12 07:32:59.112161
Iraq,un-sc-sanctions.6908087,IQ,2018-05-01 01:05:06.491351,2018-04-12 07:33:03.654298
Iraq,un-sc-sanctions.6908658,IQ,2018-05-01 01:05:06.857466,2018-04-12 07:33:01.179236
Iraq,un-sc-sanctions.6908074,IQ,2018-05-01 01:05:07.058329,2018-04-12 07:33:02.087289
Iraq,un-sc-sanctions.6908091,IQ,2018-05-01 01:05:07.884044,2018-04-12 07:33:04.713212
Iraq,un-sc-sanctions.6908062,IQ,2018-05-01 01:05:08.259375,2018-04-12 07:33:02.971640
Iraq,un-sc-sanctions.6908108,IQ,2018-05-01 01:05:08.275870,2018-04-12 07:33:04.071330
Iraq,un-sc-sanctions.6908098,IQ,2018-05-01 01:05:08.301057,2018-04-12 07:33:04.537679
Iraq,un-sc-sanctions.6908073,IQ,2018-05-01 01:05:08.433356,2018-04-12 07:33:03.406748
Iraq,un-sc-sanctions.6908118,IQ,2018-05-01 01:05:08.884585,2018-04-12 07:33:03.913247
Afghanistan,un-sc-sanctions.111147,AF,2018-05-01 01:05:09.851783,2018-04-12 07:33:05.932831
Sudan,un-sc-sanctions.690785,SD,2018-05-01 01:05:10.485765,2018-04-12 07:33:06.550555
Saudi Arabia,un-sc-sanctions.2832991,SA,2018-05-01 01:05:10.969702,2018-04-12 07:33:06.258659
Libya,un-sc-sanctions.6908525,LY,2018-05-01 01:05:11.186924,2018-04-12 07:33:06.465399
Tunisia,un-sc-sanctions.6908534,TN,2018-05-01 01:05:11.219858,2018-04-12 07:33:07.936952
Morocco,un-sc-sanctions.111800,MA,2018-05-01 01:05:11.419837,2018-04-12 07:33:11.064496
Democratic People's Republic of Korea,un-sc-sanctions.6908652,KP,2018-05-01 01:05:11.804307,2018-04-12 07:33:09.172110
Russian Federation,un-sc-sanctions.6908547,RU,2018-05-01 01:05:11.987112,2018-04-12 07:33:07.236199
Philippines,un-sc-sanctions.2813149,PH,2018-05-01 01:05:12.604040,2018-04-12 07:33:08.871471
Democratic People's Republic of Korea,un-sc-sanctions.6908500,KP,2018-05-01 01:05:12.712308,2018-04-12 07:33:09.497230
Algeria,un-sc-sanctions.2816243,DZ,2018-05-01 01:05:12.787546,2018-04-12 07:33:08.846405
Afghanistan,un-sc-sanctions.2989151,AF,2018-05-01 01:05:13.512536,2018-04-12 07:33:10.805763
Tunisia,un-sc-sanctions.112042,TN,2018-05-01 01:05:13.596272,2018-04-12 07:33:09.922689
Russian Federation,un-sc-sanctions.6908490,RU,2018-05-01 01:05:14.121422,2018-04-12 07:33:10.622752
China,un-sc-sanctions.2854925,CN,2018-05-01 01:05:14.447100,2018-04-12 07:33:16.338750
United Kingdom of Great Britain and Northern Ireland,un-sc-sanctions.6908475,GB,2018-05-01 01:05:15.507162,2018-04-12 07:33:13.840055
Pakistan,un-sc-sanctions.2983973,PK,2018-05-01 01:05:15.515292,2018-04-12 07:33:12.806628
Democratic People's Republic of Korea,un-sc-sanctions.6908514,KP,2018-05-01 01:05:15.698485,2018-04-12 07:33:14.314871
Rwanda,un-sc-sanctions.6908664,RW,2018-05-01 01:05:16.749594,2018-04-12 07:33:14.965550
Pakistan,un-sc-sanctions.2832887,PK,2018-05-01 01:05:17.625255,2018-04-12 07:33:18.023637
France,un-sc-sanctions.6908420,FR,2018-05-01 01:05:17.649848,2018-04-12 07:33:15.240111
Sudanese by birth,un-sc-sanctions.690788,,2018-05-01 01:05:18.316863,2018-04-12 07:33:18.882009
Democratic People's Republic of Korea,un-sc-sanctions.6908619,KP,2018-05-01 01:05:19.067800,2018-04-12 07:33:18.349043
Indonesia,un-sc-sanctions.111451,ID,2018-05-01 01:05:03.312078,2018-04-12 07:32:50.420836
Yemen,un-sc-sanctions.6908435,YE,2018-05-01 01:05:04.913328,2018-04-12 07:32:57.651968
Afghanistan,un-sc-sanctions.111148,AF,2018-05-01 01:05:05.640962,2018-04-12 07:32:55.761972
Jordan,un-sc-sanctions.6908440,JO,2018-05-01 01:05:05.998625,2018-04-12 07:32:47.512214
Tunisia,un-sc-sanctions.111916,TN,2018-05-01 01:05:06.482202,2018-04-12 07:33:00.172587
Libya,un-sc-sanctions.3029127,LY,2018-05-01 01:05:06.975070,2018-04-12 07:33:01.345460
Iraq,un-sc-sanctions.6908059,IQ,2018-05-01 01:05:07.858834,2018-04-12 07:33:02.379654
Syrian Arab Republic,un-sc-sanctions.6908532,SY,2018-05-01 01:05:08.092420,2018-04-12 07:33:03.946308
Iraq,un-sc-sanctions.6908081,IQ,2018-05-01 01:05:08.992935,2018-04-12 07:33:04.063241
Kuwaiti citizenship withdrawn in 2002,un-sc-sanctions.111496,,2018-05-01 01:05:09.335178,2018-04-12 07:33:05.488187
Afghanistan,un-sc-sanctions.110447,AF,2018-05-01 01:05:09.551912,2018-04-12 07:33:05.738188
Indonesia,un-sc-sanctions.2971675,ID,2018-05-01 01:05:10.702411,2018-04-12 07:33:06.818243
Democratic Republic of the Congo,un-sc-sanctions.6907994,CD,2018-05-01 01:05:11.848653,2018-04-12 07:33:07.736828
Indonesia,un-sc-sanctions.112039,ID,2018-05-01 01:05:12.779200,2018-04-12 07:33:11.520805
Philippines,un-sc-sanctions.2813147,PH,2018-05-01 01:05:12.887264,2018-04-12 07:33:09.322568
Guinea-Bissau,un-sc-sanctions.690791,GW,2018-05-01 01:05:12.895534,2018-04-12 07:33:08.537995
Afghanistan,un-sc-sanctions.111113,AF,2018-05-01 01:05:13.454342,2018-04-12 07:33:09.664250
Afghanistan,un-sc-sanctions.110579,AF,2018-05-01 01:05:13.496167,2018-04-12 07:33:10.806108
Afghanistan,un-sc-sanctions.110913,AF,2018-05-01 01:05:13.529172,2018-04-12 07:33:10.003474
Iraq,un-sc-sanctions.6908130,IQ,2018-05-01 01:05:14.722001,2018-04-12 07:33:12.830878
Democratic People's Republic of Korea,un-sc-sanctions.6908589,KP,2018-05-01 01:05:14.822168,2018-04-12 07:33:11.530947
Afghanistan,un-sc-sanctions.111092,AF,2018-05-01 01:05:15.098184,2018-04-12 07:33:13.456627
Pakistan,un-sc-sanctions.3035478,PK,2018-05-01 01:05:15.356544,2018-04-12 07:33:13.037983
Afghanistan,un-sc-sanctions.111108,AF,2018-05-01 01:05:15.698434,2018-04-12 07:33:14.121581
Democratic Republic of the Congo,un-sc-sanctions.6907997,CD,2018-05-01 01:05:16.057185,2018-04-12 07:33:13.947922
Afghanistan,un-sc-sanctions.3000509,AF,2018-05-01 01:05:16.740449,2018-04-12 07:33:15.605376
Iraq,un-sc-sanctions.6908071,IQ,2018-05-01 01:05:17.483106,2018-04-12 07:33:15.798710
Iraq,un-sc-sanctions.6908122,IQ,2018-05-01 01:05:17.732515,2018-04-12 07:33:16.565582
Democratic Republic of the Congo,un-sc-sanctions.6907999,CD,2018-05-01 01:05:17.842496,2018-04-12 07:33:16.848430
India,un-sc-sanctions.112138,IN,2018-05-01 01:05:18.008590,2018-04-12 07:33:44.561011
Afghanistan,un-sc-sanctions.111110,AF,2018-05-01 01:05:18.500489,2018-04-12 07:33:17.415582
Afghanistan,un-sc-sanctions.111231,AF,2018-05-01 01:05:18.578428,2018-04-12 07:33:17.398489
Afghanistan,un-sc-sanctions.111236,AF,2018-05-01 01:05:19.125933,2018-04-12 07:33:17.990351
Democratic Republic of the Congo,un-sc-sanctions.6908661,CD,2018-05-01 01:05:19.343675,2018-04-12 07:33:18.215302
United Kingdom of Great Britain and Northern Ireland,un-sc-sanctions.6908474,GB,2018-05-01 01:05:19.451468,2018-04-12 07:33:19.507758
Rwanda,un-sc-sanctions.6908004,RW,2018-05-01 01:05:19.609104,2018-04-12 07:33:18.016757
Democratic People's Republic of Korea,un-sc-sanctions.6908506,KP,2018-05-01 01:05:19.684795,2018-04-12 07:33:19.015585
Guinea-Bissau,un-sc-sanctions.690796,GW,2018-05-01 01:05:19.734713,2018-04-12 07:33:18.924333
Democratic Republic of the Congo,un-sc-sanctions.6908011,CD,2018-05-01 01:05:20.243904,2018-04-12 07:33:19.532451
Democratic Republic of the Congo,un-sc-sanctions.6908013,CD,2018-05-01 01:05:20.626966,2018-04-12 07:33:19.173968
Rwanda,un-sc-sanctions.6908014,RW,2018-05-01 01:05:20.694147,2018-04-12 07:33:20.207746
Uganda,un-sc-sanctions.6908016,UG,2018-05-01 01:05:20.694145,2018-04-12 07:33:19.723953
Tunisia,un-sc-sanctions.6908453,TN,2018-05-01 01:05:21.827868,2018-04-12 07:33:20.649646
Tunisia,un-sc-sanctions.113436,TN,2018-05-01 01:05:22.219559,2018-04-12 07:33:20.457958
Indonesia,un-sc-sanctions.2972739,ID,2018-05-01 01:05:03.795739,2018-04-12 07:32:49.545680
Afghanistan,un-sc-sanctions.110901,AF,2018-05-01 01:05:04.187638,2018-04-12 07:32:52.504734
Afghanistan,un-sc-sanctions.111145,AF,2018-05-01 01:05:04.921676,2018-04-12 07:32:51.711329
Saudi Arabia,un-sc-sanctions.6908424,SA,2018-05-01 01:05:06.399777,2018-04-12 07:32:53.996065
Qatar,un-sc-sanctions.2827659,QA,2018-05-01 01:05:07.158531,2018-04-12 07:33:02.237978
Iraq,un-sc-sanctions.6908048,IQ,2018-05-01 01:05:08.084361,2018-04-12 07:33:04.221195
Iraq,un-sc-sanctions.6908079,IQ,2018-05-01 01:05:08.275850,2018-04-12 07:33:03.389792
Somalia,un-sc-sanctions.112024,SO,2018-05-01 01:05:08.984627,2018-04-12 07:33:04.247922
Pakistan,un-sc-sanctions.2973988,PK,2018-05-01 01:05:09.751845,2018-04-12 07:33:04.798723
Somalia,un-sc-sanctions.111944,SO,2018-05-01 01:05:09.851756,2018-04-12 07:33:08.112131
Afghanistan,un-sc-sanctions.110914,AF,2018-05-01 01:05:09.935280,2018-04-12 07:33:07.152522
Kenya,un-sc-sanctions.6908698,KE,2018-05-01 01:05:10.485823,2018-04-12 07:33:07.102865
Tunisia,un-sc-sanctions.111798,TN,2018-05-01 01:05:11.628078,2018-04-12 07:33:06.374873
Democratic People's Republic of Korea,un-sc-sanctions.6908503,KP,2018-05-01 01:05:12.578913,2018-04-12 07:33:07.311040
France,un-sc-sanctions.6908421,FR,2018-05-01 01:05:13.904657,2018-04-12 07:33:11.264448
Philippines,un-sc-sanctions.112075,PH,2018-05-01 01:05:14.138119,2018-04-12 07:33:11.929484
Pakistan,un-sc-sanctions.2983746,PK,2018-05-01 01:05:17.041071,2018-04-12 07:33:15.081460
Saudi Arabian,un-sc-sanctions.2983746,SA,2018-05-01 01:05:17.058644,2018-04-12 07:33:15.139934
